text,likes,followers
730a and im ready to eat my lunch,0,980
"This Wed, Alfred will cook 🌮 for lunch 👍",0,14
2 days in on my food allergy diet and im missing bread like crazy. I feel like the Universe is trying to remove every pleasurable vice I have. Bread is god tier food - so many delicious quick filling tasty meals........😭,3,146
Lunch was $90 send for it.,0,1377
skipped breakfast and lunch,1,110
Made myself a peng salad for lunch and forgot my cutlery🫠🫠🫠🫠,1,436
Making lunch 14 minutes before loadshedding wish me luck,2,1295
I want a fat plate of Caribbean food today.,36,2465
"# Scientists say weather will stay hotter and drier until November, compounding concerns about food and energy 🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑Russia’s invasion to have ‘enormous impact’ on world food supplies",0,3
I believe with my luck that skz will preform when im having lunch…,0,370
im not somebody who can share a crepe. i need the whole crepe.,0,42
Now I gotta skip lunch 😂,0,400
told Claire I don’t want to go to the farmers market yet this morning; I want to sit in my chair and read for at least an hour while I think about how excited I am to go to the farmers market first,32,31686
"Eeii this afternoon
If I get gari den sugar en thinz di33 ago enjoy ruff",1,3752
Seeing all the jin ramen ads makes me want to cook instant noodles😫,20,1152
Late lunch &gt;&gt;&gt;,0,2
Is it crazy that I like the ysl lunch box? Lmao,2,1451
Any Miami oomfies wanna have lunch tomorrow? I dont wanna spend 8 hrs in an airport 😢,10,9240
"The statement I know in the most languages is “I’m hungry”.

In Japanese and Italian I know it as “I’m dying of starvation” due to my having been in situations where an Italian and Japanese person were roadblocks between me and lunch time. 

Sto morendo di fame! 🇮🇹",1,544
"Me, grilling meat at a yakiniku restaurant: YES I'M ON FIREEE!!!! IGNITED BY A BURNING DESIRE!!!",7,419
"Amala date is the only perfect date sha, we'd get to know each other as I eat inu eran and ogufe with chilled Coke☺️",3,950
"Why is it that animals in the wild maintain their natural body weight, without needing a diet plan?

Is it because they are in tune with their ancestral diet?

Hmm...",166,27928
Eek…. Got the electric bill from baking all the things Christmas cookies… I better buckle up buttercup. 🥴,0,2
about to secure a toaster and a small smoothie maker,4,354
rip anton i was fondue,0,14
signing up to local library -&gt; buying more cheap jewelery on aliexpress -&gt; lunch -&gt; looking at cat pics -&gt; chilling -&gt; mayhaps start working on the thesis,6,74
"I say, children in school should be able to get free breakfast and lunch...I mean, if they can do it for prisoners... 🤷‍♂️",10,1814
I will be back later in the Afternoon after work a guy's lunch of nonstop awesomeness and Coffee with kitt,1,5123
"What is the keto diet:

The ketogenic diet or keto diet, in short, is a diet system that contains a low amount of carbohydrates, moderate protein, and a high amount of fats.",0,133
Shit growing up I was eating alot of Puerto Rican Dominican Mexican food I’m always craving 😋,1,2912
"Ever since I started the ABC diet I couldn't really workout without getting lightheaded... Like, in gym when we did badminton for two days straight it had a HUGE impact on my physical state the rest of the day. Yesterday at dance it was on and off between normalcy and lightheaded",0,6
"If you’re vaccinated and regret it, you will not catch me making fun of you. We all awaken at certain times. This bully like behavior is ridiculous on either side. “Follow me only if you’re unvaccinated” “don’t shop in the organic section because you’re gmo now” etc. Its immature",107,1122
"Kpop idol friendships are crazy, like girls argue about whos going to pay for lunch but men are straight up feeling each outher up on camera",101,4836
I was always a smoothie king girl but I’m so stuck on tropical lately😭,0,1251
"Pack a lunch, we've got a long day ahead.

#NHL 🏒
-Rangers ML (+106)
-Canadiens ML (+132)

#NFL 🏈
-Chiefs @ Raiders over 52.5 (-110)
-Titans ML (+225)

#NBA
-Jazz ML (+102)

Parlay Odds: +5889

#NFLTwitter, #NBATwitter",1,8
"Travelled down to say hi to my parents and i met my dad in the kitchen,rounding up the cooking of ogbono soup, i asked where's mumsi and last born na, he said he gave them money to go and make their hair.
How many love language is he displaying? 
On God i will be happily married",3,2508
craving for japanese food at this hour 🙃,0,22
But ima just go get this smoothie and hit the gym,0,114
khafs and lade are def buying me a second meal cos i’m having the intended lunch alone 😒,0,841
8am and all I can think about is Jamaican food.,0,254
a food truck wants to read a cookbook Flight Cuisine,0,8
"Afternoon subs. Who’s gonna make me happy and buy my lunch? 

£lilylaylaxx 

Findom domme uk",0,1495
dah lama tak tidur lama lama 🥹 just now i just passed out right after lunch and just wake up now.,0,876
"✅a #vegan diet isn't necessarily a healthy or balanced way of eating
✅a #plantbased way of eating may not be #vegan &amp; may have many highly/ultra processed foods &amp; few actual  ""plants""
✅not everyone in the US eats fast food or highly/ultra processed foods regularly(or at all)",4,12294
4th day of dieting and I am on the verge of giving up,0,41
egg and cheese on a toasted croissant or a detox smoothie 🤔 decisions decisions,0,0
"Amazing lunch by mom followed by a great hair spa and then dad made me his special chai, whatta chill day 🧿",6,401
bulk pride settle grunt struggle any trick curve follow lunch bag element,0,7
"Now if you'll excuse me, I've been trying all day just to get some lunch.",0,689
I might need to run that Mexican food back again tonight 🤤 I start my program on Monday too!,0,783
"Hey, are you okay? Ya look like you've had a bad day, if you want I can come to your house and I'll bring some comfort food and we can play some games!",1,608
Have a good lunch Tlist^^,0,31
Huyyy street food dates are the best!🥹,3,699
"Such good day today.

Woke up 12pm
Ate Japanese food
Watched Travel Vlogs

👌",1,975
"Strategic Planning Workshop
Today, 9:30am
County Courthouse Annex. If you have other obligations and can’t fully participate pls feel free to just drop by for lunch around 1230pm or in and out.",1,298
i had lunch that i have no idea the cals of it was probably over 500 :)))) i feel disgusting and im panicking and i want to die,3,295
Energy drinks make me feel much better than coffee does but I’m CRAVING coffee w cream and cinnamon…. I want it so bad when I get off work,1,277
"Good Morning America and the World.
Today, on who gives a crap,
SPAM SPAM SPAM, SPAM SPAM, 
SPAM SPAM SPAM SPAM!
AND FOR THOSE WATCHING THEIR INTAKE,
SPAM LITE, DIET SPAM, AND SOY OF SPAM

#GOODMORNING",1,278
"i ordered chana masala and masala chai for lunch,and the sound i let out when i took a sip of my chai 😭 i love these combo so much,hands down one of my fave food",1,1895
"quick anyone whats something low cal i can get at burger king without looking like im on a diet (so like not just salad basically)
im gonna hope whatever yall suggest is available in france lol i hate my country",0,99
"my sched for tom is nail ext, but this mf guy wanted to go for a lunch",0,145
"My son, 30 mins ago ‘do you want a 5 Guys burger for lunch, my treat’ Yes please, says me. My son, 5 minutes ago ‘Can you send me some money?’. Some treat!!",6,770
i love eating carbs for lunch and then using all the energy to get my steps in LOL,1,530
"We hear so much about a balanced diet, but without a balanced mind, you can't digest what you eat, calories or no calories.",1,12937
"My Current Morning Routine (dad of 6):

04:55 Alarm
05:05 Glass of water, read affirmations
05:10 Coffee, journalling
05.25 Check calendar &amp; to-dos for today
05:40 Workout
06:30 Meal prep for the family (breakfast, lunch &amp; dinner)
08:00 Ready for the day

7 days a week.",1547,43943
"Destroys Unlock Follows people? wet, lunch,...
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",0,109
"#SaveSoil Day 197/365 Ladies&amp;Gentlemen! are you ready for weekend party ? That's good 👍👌 👍 
All that you &amp; me want for WE party don't fall from sky ! Comes from Soil ! You doubt that or me? 
Then let's discuss it, I take you for lunch or coffee! 
#SaveSoilMovement",1,224
Cinnamons Dolce in my hot coffee drinks is a necessity fasho,3,1070
Subhanallah. Best pepper soup ever!!,0,114
It seems first half draw is the ish this lunch,0,124
I messed up my diet yesterday and that’s ok. I’m here at the gym when it opened doing extra cardio. Life’s all about balance 🙌,2,225
# German producer Speira is latest to slash production as energy costs soar 🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑Russia’s invasion to have ‘enormous impact’ on world food supplies,0,2
"Heading to my farmers market rn and thinking …

Who eats organic sourdough bread while following animal based and why?

#animalbased #animalbased30",0,3
Nigerian food tastes better abroad than in Nigeria 🤦🏽‍♀️,25,3204
I'm craving jollof rice cooked by a pregnant woman 🥺,1,751
# Inflation is biting into returns from bonds and equities 🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊Russia and Ukraine sign grain deal to avert global food crisis,0,0
Beef strokehimoff for dinner🍝😬 this is my comfort food lol♥️,0,17
Today is the perfect day for comfort food...,13,768
On the kids request we are at ikea in the canteen as that’s what they want for lunch this is my idea of hell shoot me now😩 #parentingstruggles,1,403
"Anyway
Conveying a life time
Between the lies an what your sister made them mean?
Wondering how lame
You gotta be
To attend college
An jump at every chance to defame a man's name?
Fuck a second chance
I'm not something your taste could entertain 
Your ideas
Behind the lunch money",0,6
I’m conflicted on one side I love how broth stopps hunger but on the other… I’m worried about salt consumption do you guys think I should try a no salt diet again? on the otherhand I have stopped feeling dizzy since adding it again but it helped me lose weight soooo idk,1,37
"# US regulator supports new rules to help increase resiliency in a market that underpins global financial system 🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖Don’t get suckered in by bear market rallies, says GMO’s gleefully bearish founder",0,1
Is it werd to put a bunch of cheez whiz in your ramen soup?,2,90
