text,likes,followers,popularity,pop_level
Energy drinks make me feel much better than coffee does but I’m CRAVING coffee w cream and cinnamon…. I want it so bad when I get off work,1,277,0.8711978243524153,1
"Good Morning America and the World.
Today, on who gives a crap,
SPAM SPAM SPAM, SPAM SPAM, 
SPAM SPAM SPAM SPAM!
AND FOR THOSE WATCHING THEIR INTAKE,
SPAM LITE, DIET SPAM, AND SOY OF SPAM

#GOODMORNING",1,278,0.8707813742067465,1
"i ordered chana masala and masala chai for lunch,and the sound i let out when i took a sip of my chai 😭 i love these combo so much,hands down one of my fave food",1,1895,0.6173602120807398,1
"quick anyone whats something low cal i can get at burger king without looking like im on a diet (so like not just salad basically)
im gonna hope whatever yall suggest is available in france lol i hate my country",0,99,0.4954850828412819,0
"my sched for tom is nail ext, but this mf guy wanted to go for a lunch",0,145,0.47295370793024005,0
"My son, 30 mins ago ‘do you want a 5 Guys burger for lunch, my treat’ Yes please, says me. My son, 5 minutes ago ‘Can you send me some money?’. Some treat!!",6,770,2.6154393152326154,2
i love eating carbs for lunch and then using all the energy to get my steps in LOL,1,530,0.7944270710721087,1
"We hear so much about a balanced diet, but without a balanced mind, you can't digest what you eat, calories or no calories.",1,12937,0.27441844703378515,0
"My Current Morning Routine (dad of 6):

04:55 Alarm
05:05 Glass of water, read affirmations
05:10 Coffee, journalling
05.25 Check calendar &amp; to-dos for today
05:40 Workout
06:30 Meal prep for the family (breakfast, lunch &amp; dinner)
08:00 Ready for the day

7 days a week.",1547,43943,87.14239012165093,2
"Destroys Unlock Follows people? wet, lunch,...
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",0,109,0.4897358617685536,0
"#SaveSoil Day 197/365 Ladies&amp;Gentlemen! are you ready for weekend party ? That's good 👍👌 👍 
All that you &amp; me want for WE party don't fall from sky ! Comes from Soil ! You doubt that or me? 
Then let's discuss it, I take you for lunch or coffee! 
#SaveSoilMovement",1,224,0.8956721073563869,1
Cinnamons Dolce in my hot coffee drinks is a necessity fasho,3,1070,1.4056872595966046,1
Subhanallah. Best pepper soup ever!!,0,114,0.4870735890474168,0
It seems first half draw is the ish this lunch,0,124,0.482109477010437,0
I messed up my diet yesterday and that’s ok. I’m here at the gym when it opened doing extra cardio. Life’s all about balance 🙌,2,225,1.342739345786571,1
Nigerian food tastes better abroad than in Nigeria 🤦🏽‍♀️,25,3204,6.872537088987409,2
I'm craving jollof rice cooked by a pregnant woman 🥺,1,751,0.7505210852405578,1
Today is the perfect day for comfort food...,13,768,5.233253870690601,2
On the kids request we are at ikea in the canteen as that’s what they want for lunch this is my idea of hell shoot me now😩 #parentingstruggles,1,403,0.8274043175162802,1
I’m conflicted on one side I love how broth stopps hunger but on the other… I’m worried about salt consumption do you guys think I should try a no salt diet again? on the otherhand I have stopped feeling dizzy since adding it again but it helped me lose weight soooo idk,1,37,1.1168724128205565,1
Is it werd to put a bunch of cheez whiz in your ramen soup?,2,90,1.5037030450426412,1
"Yesterday we took my MIL 2 a memory care center which we called a Sr Wellness Retreat Ctr, for “Lunch”. A resident pulled the fire alarm! The commotion &amp; noise was too much 4 her. “This place would drive me crazy!” She said. We left.",1,744,0.7517362312708015,1
Who ate？ Who ate what？ What did you eat at lunch？ Who ate？ Who ate what？ What was in your lunch box？　【lunch box】,2,479,1.2101040358836934,1
It’s 2023 and I think Mexican food is no longer my friend… I shouldn’t be waking up feeling like this 🫠,0,1345,0.3349983737352343,0
1.2k calories in this smoothie? Count me in😃,0,719,0.3780765849924521,0
"IM SO!?!Shocked!?
I’ve had Half a banana today and I’m supposed to go get ramen and I find myself going “I should get an appetizer instead”
Like. I’m evolving. BED BE DAMNED!!! 
(My period makes me not want to eat. It’s just my period. I’ll be back binging in a week)💀",0,282,0.43456492918769607,0
"Pupil. Former: Rationality. Lunch Africa Remember…
؟?
نمشے

🔹BM10🔹
🔹BM10🔹
🔹BM10🔹",0,110,0.48919291302087897,0
Smoothie Skittles is a ❌,0,216,0.4499283052562223,0
"evenings at the ballet, the twinkling lights of the eiffel tower at dusk, bouquets of soft pink roses, audrey hepburn films, miss dior perfumes and pink macarons at french patisseries",11,594,4.682056170754722,2
No more reels because it's all food and I'm on a semi diet until I can start boxing and working out again 😭😭😭,0,460,0.40580749085877127,0
"The most productive Saturday morning… all before lunch time 😌

🌶️ Chilli cooked and portioned into meals
🧽 Kitchen cleaned, floor cleaned and hoovered 
🛋️ Living room hoovered
👕 2 loads of washing done
🍴 Dishwasher done and unloaded

I need a lie down 😂",1,668,0.7655671254778269,1
"Omo I nor go massage ur ego anything if u cook e nor sweet I go talk my mind o... 

How beans go dey scent like ogbono? Ko wrong nau",0,858,0.3664969287943791,0
Pounded yam photos for 40k?? 😂😂😂😂😂😂😂,0,160,0.4672364087245545,0
hangover at the family lunch,0,1799,0.3128075022772942,0
I want some tropical smoothie so bad rn 😩,0,790,0.37195681104116446,0
"good morning, my bday weekend continues today (: i’m going out with my friend to the movies then we’re gonna grab lunch at texas roadhouse 🫶🏻",17,20059,1.8502954692392206,1
"I know someone who closes her office door and does a 20-30 minute workout during lunch break.

Find a reason why you CAN do it, not why you can’t do it.",0,159,0.46759971968416636,0
I’m getting off at 1 but I’m still taking a hour lunch lol,0,1735,0.3156543029211677,0
"Had kbbq w/ parents now I am back in bed bc sleeby

I need to put some groceries away too and try to do the washing but flatmates bf is in the kitchen rn so",1,203,0.9069998515468607,1
I have a new mask for my cpap machine. Been downing vitamin D tabs. Drinking Orange J with blended fruit for my blood sugar. I might be hypoglycemic. I cut sugar from my diet by accident and got sick. I didn't crave it until late. They said I looked ill. I am feeling tons better.,0,293,0.43235071267595576,0
"McCarthy’s like the battered boxer at Lompoc who dances around in the ring and talks himself up in the yard after Snoopy Miller takes a dive.

“Oh yeah, you the man,” deadpans Foley.

Then Snoopy shivs him on the way to lunch.",1,107,0.981676491789499,1
The only thing I miss about my old job is being at the grocery store all day to have literally anything I could possibly need. Forgot lunch? No problem! Just got my period? There’s an isle for that! Sleepy? Energy drink or caffeine gum!,7,839,2.943893433666154,2
I don’t think I’ll survive self catering res. How do people have the discipline to make dinner that lasts for three or more days? I’ll probably have my leftovers for breakfast and lunch the next day🙂,5,377,2.5058512639484034,2
"Creatine is a popular supplement among athletes and bodybuilders. It can help improve strength and muscle mass, but it's important to remember that it works best in combination with a healthy diet and regular exercise. #creatine #supplements",2,37,1.6753086192308346,1
eating the best yakiniku ive ever had!!!!!!,0,152,0.4702118925391897,0
"How do you have a Lebanese restaurant that doesn’t serve halal meat? It’s literally a disclaimer on the website. 

But I also saw the chef and now I understand.",1,165,0.930909372730113,1
"#diet, #exercise, and other #lifestyle strategies are helpful, but for people with serious #mentalillness, they need ""real"" treatment, right? 

Well... ""metabolic"" treatments ARE real treatments. 

They can keep the heart alive and healthy. Maybe they do the same for the brain.",202,39446,12.485013569623728,2
Chile I done ate my damn lunch already and it's not even 8 😭,0,1088,0.3502528866669711,0
I enjoy Lunch sessions ‘cause you can do sit-ups or push-ups in the steam room/sonar without bo papa lona telling us gore they joined the gym ‘cause they hate spending time with their wives😒.,0,1007,0.35563720902748314,0
I'm seeing a lot of people with air fryers now. Would anybody be interested in a low calorie air fryer recipe thread?,4,74,2.5661843669570517,2
This sun doesn’t care if u hv lunch or not it will burn your lips until they get  dry😂😂😂,13,5969,2.9002518584006602,2
Is the SW Farmer’s Market really open all year now?!,1,923,0.7231808307064029,1
m going to make crepes this afternoon!!! and then i will paint!!!,14,1784,4.70201470651054,2
"Work space after lunch, it will be a long one Cranies 🥹",37,4685,8.73090715609711,2
Headed to #WCCPS23 next week? We have a couple of seats left for our free lunch (and learn). DM us for a ticket! #saskag #saskfarming,1,660,0.7670969932721345,1
I must be getting old cause the mild feeling of a hangover I used to get in the mornings when I was in my early 20’s is the same feeling I’m getting right now but from eating some salty ramen too close to my bed time,1,604,0.7782592031078536,1
fucking ANYWAYS! It’s my moms birthday today and I made her this really good chocolate mousse and I made her a cake last night so now I just have to ice it. So proud of myself for continuing to get better at cooking/baking.,3,797,1.4855111595083434,1
"I'm having a very intense weekend typing up notes &amp; writing extra bits, trying to meet a Mon first draft deadline, but am about to stop to have lunch of toast &amp; scrambled egg &amp; smoked salmon &amp; a lovely mug of tea made by my husband! I have been writing for hours &amp; I am SO hungry!",13,8335,2.4656402533715194,2
Another day of making fettuccine as my comfort food,1,1878,0.6187981180791989,1
"Don’t tell nobody but San Antonio is a lil vibe. Austin, Fredricksburg and San Marcos only an hour away. Breweries, wineries, good food, Voodoo donuts and the river walk with a little shopping.",3,489,1.6084715318928307,1
"The day after the #beans had been thrown out the window, Jack saw the bean stalk stretching up to the Sky .
He clambered up without any #fear.

At the top,a Giant was waiting for his lunch.

On the ground, the Bean Seller waited for his reward.
More beans &amp; a gold egg.
#vss365",13,254,6.168404784450982,2
steals elijah's lunch money,0,225,0.447579781928857,0
im gonna keep doing the abc diet over and over until i go the whole 50 days perfectly without going a single calorie over,3,145,1.8918148317209602,1
I dont like 5 hour energy so I drank a Danimals smoothie cup. Same shit I think,3,10,2.6376554169474504,2
"fightin round the world when she call me russel crowe, dead shawty hit da henny off a lexapro, liquid food diet n i smoke a lotta dro, pull-up wit da pull-ups keep em on a tip-toe",0,157,0.46833356355966266,0
You can arrive at eleven and have lunch with the English,1,19,1.214024028302482,1
Remember when recommending diet and exercise was called caring about people and not fat shaming?,1,10294,0.31404276140956056,0
"I want some chipotle. 

Who’s gonna cashapp me for lunch?

Any takers? 👀👀👀👀👀",0,6808,0.1948672231746354,0
There are countless ways to enrich your life that don't involve dieting or losing weight.,3,126,1.9246742286171425,1
"Hey @MinnieDlamini , You never lack elegance or beauty. The embodiment of lovely dreams is you. Your skin is flawless and lovely. The magnificent personification of excellence that is you serves as the embodiment of perfection. You are beautiful 💜

May I take you out for lunch ?",241,1068334,0.679950281058386,1
