text,likes,impressions,followers,popularity,pop_level
I’m just starting to like Mexican food. Ion need all them juices nshit lol.,0.0,115.0,2448.0,0.25345539155389823,0
"If I see jollof rice now ehh, I’ll cry",1.0,112.0,2092.0,0.5367076980170234,1
Your diet is so important during your weight loss journey. As soon as I started counting my calories and getting away from processed foods the weight started dropping. It’s been two weeks and I’m already down 6lbs. Oh and protein and veggies!!! Eat em a lot lol.,6.0,722.0,94.0,3.458853286918185,2
Idk if I Should Cook Or Just Get Some Jamaican Food 😂,4.0,365.0,1924.0,1.380829884651631,1
i feel so sick and all i want is a tart cherry smoothie i want it so fucking bad 😭,0.0,87.0,327.0,0.41486798787158397,0
"send for my lunch 🙈
it’s the least you can do after all yesterdays new content",16.0,2663.0,5148.0,3.0848467931347354,2
So I just put champagne in my smoothie lmao and it’s so good 😮‍💨,1.0,25.0,76.0,1.0155131198151417,1
I had one of the green smoothies from Tropical smoothie lastnight and baby my body is pushing EVERYTHING out of me. Sheeesh!,1.0,196.0,690.0,0.7249065571291452,1
"Last year, thanks to your help, we reached the FINALS in @stlmag's A-List Awards. Think we can do it again in the Brewery category?

Now until January 26 you can nominate your favorite businesses, arts institutions, attractions, personalities, and more by..",1.0,155.0,192.0,0.8982435684120554,1
"The division in the Nigeria is a bit  too much.
We are divided by class and status. 
We are divided by tribes/ethnicity. 
We are divided by religion/beliefs. 
There's no common Nigeria identity that suits everyone except when we argue about jollof rice with Ghanaians. Just sad",0.0,38.0,999.0,0.33344029488411375,0
"I've always wanted to eat crepes at a cafe, do you want to get some crepes with me? ☆",0.0,38.0,691.0,0.36234421886157614,0
took this kid to get birria tacos one time and he found out they have ramen there and now he keeps sending me birria ramen tiktoks and even sent me the facebook of restaurant we went to to show me how good the ramen looks 😭,0.0,21.0,475.0,0.3895281270738917,0
┣┓웃┏♨❤♨┑유┏┥ (It's  and lunch time has come..),0.0,9.0,476.0,0.38938098936337046,0
"Huskies go for the sweep over the Gophs in a matinee matchup at 3M Arena. Huskies got a huge lift last night in-front of the best fans in college hockey. Today, they'll need bring their hard hats and lunch pails..it's going to be a battle.

Prediction: SCSU wins. @GOHUSKIESWOOOOO",4.0,211.0,698.0,1.8079213091709987,1
"Morning smoothie, water and some sunlight setting the tone for this beautiful day",1.0,211.0,3541.0,0.43537540279174725,0
"Todays a great day for #Giants fans

Game doesn’t matter, benching starters, basically a fan bye week before the playoffs 

If you’re smart…take your girl out to lunch. “Babe, you’re more important than football” 

Win win situation for everyone 😂",3.0,198.0,45.0,2.170348149482902,2
Support the Restaurants in #WhitePlains during this month's RESTAURANT MONTH 2023! Featuring diverse menu options for lunch and/or dinner. Come out and experience the best of downtown White Plains!  #yum applyhttps://wpbid.com/events/restaurant-month-2023/,0.0,14.0,247.0,0.4331088417133478,0
I got blocked for telling a friend I wanted to go to lunch with her and catch up about things. Insecure partners are wild,0.0,50.0,798.0,0.3513316042248849,0
whatever renjun and ten are going to thailand for i hope they have fun and renjun gets to try lots of thai food because they're imaculate,0.0,198.0,165.0,0.45866413855906635,0
Retweet if ur #unvaxxed #unvaccinatedisnonGMO #nonGMOhuman #nonGMO,1.0,10.0,358.0,0.8177004696175942,1
"Man, I'm hungry. What should I have for lunch...? Wait, do I have any money?",0.0,48.0,1072.0,0.32763879032526194,0
Meditating without changing your lifestyle is like working out without changing your diet.,1.0,113.0,68.0,1.0299731813945527,1
If you’re a new follower indicate yourself let me buy you lunch 🤝🖤,12.0,604.0,493.0,5.029929139163919,2
"I'm baking cake 🎂 today!

I've bought baking powder, curry, &amp; zobo for coloring!

What am I missing???",40.0,1128.0,3993.0,8.445136238208732,2
was eating lunch with my parents in this restaurant and when i went to the washroom he followed me asking for my number and MY DAD WAS THERE… bro got rejected,4.0,141.0,928.0,1.697047856948234,1
Who wanna treat me to kbbq dm me 🤪,4.0,3398.0,2644.0,1.2303049630856921,1
HARRY STYLES - MUSIC FOR A SUSHI RESTAURANT,0.0,22.0,3597.0,0.21615724866676708,0
i want a beer and empanadas so bad 🥺🥺 i was so sad the brewery was closed last night,0.0,31.0,105.0,0.4870980037502804,0
I went out for lunch with my man and I heard him ask the waitress why she’s not on the menu 🥲,18.0,414.0,1223.0,6.014612075206675,2
I drink soda for lunch,2.0,44.0,186.0,1.3533741098424987,1
"Chocolate panettone and espresso for lunch, My wife's Italian routes are well and truly engrained in me now ☕",0.0,146.0,1136.0,0.32280169111925516,0
"nah the smoothie buss, &amp; i found this one on tiktok",0.0,472.0,30294.0,0.052667138735432356,0
Stevens Point Cookies N' Creme   (@pointbrewery)  is now on tap,0.0,68.0,989.0,0.33426059110860284,0
want some thai food,0.0,153.0,1044.0,0.3298264074207349,0
Woke up at 7am and drank the Diet Coke from McDonald’s that sat on my night stand all night after ordering food drunk at 1am. Happy Sunday,5.0,429.0,671.0,2.1872968737814062,2
flipping crepes with my hands like rotis,0.0,43.0,270.0,0.42737721798644684,0
"1/ Does anyone have experience with food sensitivity tests? I'm struggling with ""mystery allergies"" and I'm wondering if this might be diet related.",0.0,466.0,1952.0,0.2748245139992133,0
Yay they've put one of my most FAVORITE movies on Youtube for free! I know what I'll be watching after church and lunch today! #FindingNeverland,1.0,20.0,152.0,0.9276366559305889,1
Just ate extra spicy ramen noodles my head hurts so bad,1.0,112.0,73.0,1.0207320235680126,1
"It’s 9am.. my wife just looked at me and said “I know what I want for lunch… @Wingstop and they open in 2 hours” 

This is why I married her.",1.0,240.0,54726.0,0.0628162701173876,0
Ofada rice and Efo riro is what i want,2.0,53.0,1436.0,0.9079201133729513,1
I need some lunch,0.0,43.0,847.0,0.34667139089790705,0
i had a dream lastnight &amp; i was back in school &amp; the lunch ladies was trying me … boyyyy did i flip the whole school 🤣🤣,0.0,97.0,1911.0,0.27679443414981175,0
Eh? You’re leaving? We should eat lunch together!,0.0,33.0,597.0,0.37319069838059177,0
Waakye should be added to first aid box.,0.0,14.0,419.0,0.3982083002470596,0
We are at Vikki and David's @HarperDavid19 for our Sunday lunch.,1.0,42.0,1488.0,0.5989909666965547,1
I get really frustrated trying to remake Caribbean dishes that I miss from childhood but can’t get any of the ingredients in this town 😤,0.0,64.0,284.0,0.4241012201752366,0
"I’m getting close to $100, I think I’ll take a lunch break after that and then go out again a bit later. Wanna’ have $300 next paycheck. $200 for my trip, and $100 to pay for next week’s gas for work.",0.0,58.0,901.0,0.3417732520584361,0
"Woke up for 2nd time this morning. This time the 2 smallest toes on my left foot are totally numb, but I have no back pain. Ill take it. Now if I can get in the mood, gotta get some cooking in. Baked ziti and vegetable ramen are on the list.",0.0,14.0,261.0,0.42956510823284233,0
how to hurt me : post makanan indonesia,0.0,84.0,776.0,0.35349697667812224,0
Bring me lunch 👀,0.0,30.0,112.0,0.48301942571636286,0
You know what’s crazy to me 🤔 Females be really giving guys there number who complain about spotting them $20 for lunch! Like the least you gone do is feed me 😂😂😂🤷🏽‍♀️,0.0,23.0,214.0,0.4422559560344924,0
"I shouldn’t mix whiskey, Guinness, cocktails, beer and g&amp;t. It’s not wise",7.0,904.0,655.0,2.930810917331551,2
"Back to work tomorrow 

Fairway starts at 13:05 have to deliver my codes tonight...

I hope there will be time in lunch to drop a view on twitter .",55.0,8037.0,10349.0,6.691244139098641,2
My friend said we could go to brunch or I could come over and help her make cookies ... I chose baking... 😩 Yup I'm officially old.,0.0,47.0,311.0,0.41817097906119377,0
I be here counting down the minutes til I can go to lunch and regroup and they decided we working through it today🙃,0.0,40.0,546.0,0.37965791132126236,0
Some tropical smoothie sound so clutch right now,0.0,42.0,832.0,0.3480751205389735,0
"I'm being kind now.  Lower cholesterol at your PERIL,  Lower insulin to improve your health.  Change your diet, improve your lifestyle and stay the hell away from toxic drugs such as Statins and  Repatha.",270.0,14686.0,19956.0,20.054177562376815,2
I am done drinking these fruity drinks at the bars it’s whiskey and beer or nothing,3.0,274.0,1055.0,1.3158463055948795,1
Remember the first time we ate together? You bought a yakisoba bread then too.,0.0,24.0,675.0,0.36410431791882353,0
Physical therapy done for the day! Pizza for lunch today,0.0,2.0,95.0,0.4934483610077965,0
"My Sunday is going so beautiful. My babe is making Sunday lunch for us and I'm busy washing dishes. Putched, sipping and jammin some Rnb. I suspect these are the days I've dreamt of. 😍❤",0.0,54.0,1712.0,0.2868933435005714,0
"why does my mom always want to get lunch at the restaurants with the highest cal options &lt;/3
can’t really skip it because after lunch she wants to go to one of my favorite stores bc they’re having a sale but let’s see how late i can get there in hopes i can avoid most of the meal",0.0,37.0,232.0,0.4371163943451164,0
"S: Especially yours, since you're so skilled at baking cookies... 
S: Now, tell me what you really thought. 
L: Hold on, hold on, hold on! Wait just a sec', Sayo...!",0.0,9.0,89.0,0.4976080155549779,0
"It’s not even 9AM, yet i have gotten ready, did a coffee run for my boo (he had to work OT today), went grocery shopping, cleaned my kitchen, started my soup for todays lunch, and now I’m about to mop. 
Am i being productive or am I manic?",24.0,683.0,738.0,8.933826970732065,2
Dad is disappointed as I went swimming and then ate lunch which was under 300cals. I hate making him disappointed ;_;,1.0,43.0,12.0,1.28590879559717,1
Need inspiration for meals I can take with me on placement. Last time I was in Outpatients in the summer so salad for lunch. This time I need to pack 2 meals and salads lose their appeal in the winter!! (Nothing too carb heavy - pasta makes me sleepy!),0.0,252.0,96.0,0.49278229831179116,0
"Forget a cup of coffee, give me a cocktail 🍸",2.0,183.0,602.0,1.1177423060007428,1
The whole year I no chop Banku or Kenkey 😩,0.0,278.0,1761.0,0.2843191427864549,0
"Tropical smoothie cafe is really gud frfr, I can’t stop thinking bout that avacado grilled cheese",1.0,128.0,347.0,0.8218640702813365,1
"Steak sa lunch, steak sa dinner. Yummers huhhhh",1.0,120.0,564.0,0.7546440719363487,1
Ok #BROWNS I will be sitting at a table with three Steelers fans today at bdubs. Please don’t make me lose my lunch!!,5.0,265.0,2161.0,1.5918056740260702,1
when will i find the poori to my shrikhand??,4.0,44.0,64.0,2.5947998703171327,2
"DO NOT eat this the day before  @fitpluserie 1 hour cardio session:
Breakfast: bacon, egg &amp; cheese at a Pilot truckstop. Add a Monster.
Lunch: bag of chips, roasted red pepper hummus, guac, 2 cups skim milk, Turkey sandwich
Dinner: 10 taco hot chicken wings, 2 IPA's. #andrecover",3.0,604.0,839.0,1.38967044069331,1
"I live in the American Gardens Building on West 81st Street on the 11th floor. My name is Patrick Bateman. I’m 27 years old. I believe in taking care of myself, and a balanced diet and a rigorous exercise routine.",1.0,76.0,26.0,1.1634193109405426,1
jk being on a kbbq tour is the funniest yet most endearing thing i’ve read ever since i was gone for like 2 days,1.0,113.0,203.0,0.8912010741318184,1
i love spicy thai food,1.0,38.0,140.0,0.9379622549957539,1
"thai food is just excellent cuisine , we love you thai food",6.0,245.0,115.0,3.369464131161529,2
Heading out for lunch w/ my stepson and his wife later today. I wonder what foodie adventure we'll find ourselves on! #Texas #foodies,4.0,130.0,662.0,1.8277940330017701,1
"As it happens lunch was fantastic.  Had steak, nduja fried potatoes and a salad of rocket, capers and fennel. All amazing. It was Chop House Bruntsfield by the way. Shame only us and one other couple in. Must cost a fortune to keep open.",2.0,136.0,176.0,1.3638169264896485,1
Bit of light lunch then an afternoon of Soul music &amp; dancing,0.0,66.0,354.0,0.40960079527044285,0
"Pounded yam 
Pounded Fufu
Amala. 
These are top swallows, others are trash.",7.0,424.0,4328.0,1.5852295014449143,1
I want some Caribbean food today,1.0,145.0,1179.0,0.6393412913907295,1
baking a cake for my bfs bday even tho he cant eat it (ldr) bc his fam dont get him cake or presents 😔,3.0,160.0,592.0,1.4952188779848972,1
"Seefood diet.
When I see food, I eat.
And/or retweet.",9.0,399.0,2972.0,2.3474770981593873,2
im debating getting fried chicken for lunch... urgh,2.0,66.0,286.0,1.27093531364633,1
"So you woke up from sleeping over at his place, wearing his t-shirt, cleaned and probably preparing some Fufu or Banku and then present yourself as dessert. Asore Koraa wank) bi.. his friends will come and eat and call you our wife! Gyimie saaa😂😂😂 @Mswayo3 @EngmannDm @iansuzir",11.0,818.0,238.0,5.225825595482492,2
reminder that Carbs make up 50% of you’re diet !! don’t listen to the Media when they demonise them because they’re where you get most of ur energy From,11.0,240.0,156.0,5.546248822069248,2
