text,likes,impressions,followers,like_pop,like_pop_level,impr_pop,impr_pop_level
I’m addicted I don’t even take a lunch break off 🤑🤦🏽‍♂️,0.0,41.0,171.0,0.456104300560942,0,0.4236590256125523,0
"I asked this Turkish guy for directions, and I literally said thank you in Turkish. He then asked me if I wanted a job at the Turkish restaurant. 😂",2.0,282.0,488.0,1.1794049084936056,1,2.1090123098101685,2
Shroom smoothie,0.0,71.0,871.0,0.3548269474807212,0,0.43712960656341837,0
"Very insightful analysis by @AlexNeilSNP on the state of the Scottish Parliament today. In the early days of the Parliament I 'd worked with Alex on cross-party bills to abolish warrant sales, introduce free and healthy school meals and indeed Alex's own Bank Arrestment Bill /",13.0,3644.0,12052.0,1.8146607509095734,1,4.5035837862600925,2
Should give street food a shot tomorrow. Fingers crossed.,0.0,145.0,5470.0,0.2000859056002923,0,0.3296172499254244,0
I just realised I don’t have a favorite food per-se I have a comfort food,1.0,27.0,24.0,1.1671091781400769,1,0.4834026911155423,0
Time for lunch,0.0,6.0,150.0,0.46384991456830293,0,0.07309931035564797,0
back at school and i already miss cava and tropical smoothie 💔💔they need to make one over here,0.0,246.0,1740.0,0.3025276466475522,0,1.1064512568411335,1
I know it's like 10am here but I'm already really excited about my salmon and salad I have planned for lunch 😋😂,12.0,234.0,898.0,4.584915836989527,2,1.40984477281397,1
cheese toasties is an underrated breakfast/lunch,0.0,96.0,689.0,0.37082385601144674,0,0.6427661288743527,1
Binged the entirety of Darling In The Franxx and now I'm moving on to Spy X Family next! Any other anime recommendations I should check out to spending my lunch/evenings on?,3.0,191.0,142.0,1.86840296624257,1,2.0341031761446393,2
church &amp; lunch with dad 🤍,0.0,267.0,2105.0,0.28667908197772735,0,1.0890398845531717,1
Bookmark this plant-based ONE-PAN MEDITERRANEAN DINNER 🌶️🥕🍠🍚follow @Iupilon for more easy healthy recipes!,0.0,19.0,377.0,0.4090967667418186,0,0.16156818490823927,0
Lunch time in brazil ! Go grab some food ! :),7.0,305.0,563.0,3.0723491869281947,2,2.1752723537999787,2
"Academics and readers: I'm looking for short stories, novels, plays that focus on courtship meals (dinner dates, lunch dates, etc.). Any time food enables, accompanies, or confounds a wooing. Please share any titles that spring to mind? Thanks. #foodstudies #foodliterature",5.0,1045.0,76.0,3.0304641381517414,2,13.049968114358672,2
"No pill is going to make you happy.

No magic diet is going to help you lose 40 pounds in a month.

No secret investment the rich don’t want you to know will make you a millionaire.

There are no quick fixes in life.

Anyone that tells you there are is trying to scam you.",4.0,268.0,811.0,1.7988957837098674,1,1.6784914367980683,1
"Fermented foods will change your life. Organic sauerkraut, kombucha, yogurt/kefir, fermented garlic. Add these to your diet and limit alcohol. Better immune system, sharper mind, and better performing investment portfolio will result.",4.0,135.0,104.0,2.428850994452556,2,1.5629493424961574,1
"crepe: skiry with weird partign in tje middle 
 
 mayu: thats called shorts crepe,,",0.0,2.0,169.0,0.4567986063557948,0,0.030356083716205733,0
Sun dried tomato chicken with Cous cous for lunch 😋😋,4.0,117.0,2023.0,1.4501859232007694,1,0.4896122308705459,0
"God is wonderful eh, the person next to me in the bus is smelling like a pot of rich afang soup!! How? How??? How is an oyibo smelling like afang?",2.0,350.0,10497.0,0.42351138205305167,0,0.48505651653546455,0
I didn’t even eat Mexican food until I got stationed in Oklahoma. Now my place of choice knows my order by HEART,2.0,544.0,3178.0,0.7512976537093004,1,1.7540270388854111,1
"Ladies and gentlemen, I am formally on a diet again. I would really like to maintain a healthy weight, and feel good when I look in the mirror. So, back on pace, spinach, tuna and chicken breast.",1.0,205.0,736.0,0.7327925620204923,1,1.3327448490580518,1
"3 one-person business killers:

Poor diet
Insufficient sleep
Lack of exercise

Take care of yourself by making healthy choices in these areas. Your business (and overall well-being) will thank you.",9.0,241.0,162.0,4.59296742021546,2,2.476335912782287,2
"My taboo take as a dietitian:
  
If you have a healthy relationship with food, tracking your intake for 1-7 days is the quickest way to transform your diet.

Don’t knock me till you try it.",1.0,41.0,31.0,1.1297138502654016,1,0.6713047816254885,1
I've run out of ideas on what to cook for tomorrow so yup no lunch box haha beli cafe je la sekali sekala,0.0,150.0,837.0,0.35759881670955024,0,0.9309425300131868,1
love crepes,2.0,119.0,1167.0,1.0011194103754575,1,0.646458878889855,1
"Now that you mention it, I don't think I've had lunch yet. Figures that I'd feel faint.",0.0,2.0,133.0,0.47099552316002224,0,0.03233296515340709,0
"You would need less “self control” against temptations if you actively avoided them instead of knowingly walking head first into tempting situations. Applies to dieting, fidelity, and many other things.",11.0,751.0,2997.0,3.0688193623166486,2,2.506670385575364,2
Had lunch with the fam 2 birthdays I gave my nephew some lego set to build and he was happy as a clam the entire time,0.0,69.0,864.0,0.3553905621690206,0,0.42631873662623954,0
I’m just starting to like Mexican food. Ion need all them juices nshit lol.,0.0,114.0,2448.0,0.27368584196128537,0,0.43058323755458444,0
"If I see jollof rice now ehh, I’ll cry",1.0,111.0,2092.0,0.574408771905764,1,0.4566125186392038,0
Your diet is so important during your weight loss journey. As soon as I started counting my calories and getting away from processed foods the weight started dropping. It’s been two weeks and I’m already down 6lbs. Oh and protein and veggies!!! Eat em a lot lol.,6.0,721.0,94.0,3.4434911168676168,2,8.51926086648018,2
Idk if I Should Cook Or Just Get Some Jamaican Food 😂,4.0,364.0,1924.0,1.471197571284912,1,1.5542874903227906,1
i feel so sick and all i want is a tart cherry smoothie i want it so fucking bad 😭,0.0,86.0,327.0,0.4177047309399603,0,0.7332203227843883,1
"send for my lunch 🙈
it’s the least you can do after all yesterdays new content",16.0,2662.0,5148.0,3.4978619493971177,2,6.2713156489398685,2
So I just put champagne in my smoothie lmao and it’s so good 😮‍💨,1.0,24.0,76.0,1.0101547127172472,1,0.31190172357453805,0
I had one of the green smoothies from Tropical smoothie lastnight and baby my body is pushing EVERYTHING out of me. Sheeesh!,1.0,195.0,690.0,0.7414542993206664,1,1.2981088273036192,1
"Last year, thanks to your help, we reached the FINALS in @stlmag's A-List Awards. Think we can do it again in the Brewery category?

Now until January 26 you can nominate your favorite businesses, arts institutions, attractions, personalities, and more by..",1.0,154.0,192.0,0.8985510158799532,1,1.5158490655022645,1
"The division in the Nigeria is a bit  too much.
We are divided by class and status. 
We are divided by tribes/ethnicity. 
We are divided by religion/beliefs. 
There's no common Nigeria identity that suits everyone except when we argue about jollof rice with Ghanaians. Just sad",0.0,37.0,999.0,0.3450983964196883,0,0.21846805905874886,0
"I've always wanted to eat crepes at a cafe, do you want to get some crepes with me? ☆",0.0,37.0,691.0,0.37063055668873596,0,0.25154322996394557,0
took this kid to get birria tacos one time and he found out they have ramen there and now he keeps sending me birria ramen tiktoks and even sent me the facebook of restaurant we went to to show me how good the ramen looks 😭,0.0,20.0,475.0,0.3948301701537385,0,0.15786675812378767,0
┣┓웃┏♨❤♨┑유┏┥ (It's  and lunch time has come..),0.0,8.0,476.0,0.3946983658546253,0,0.06761150449829817,0
"Huskies go for the sweep over the Gophs in a matinee matchup at 3M Arena. Huskies got a huge lift last night in-front of the best fans in college hockey. Today, they'll need bring their hard hats and lunch pails..it's going to be a battle.

Prediction: SCSU wins. @GOHUSKIESWOOOOO",4.0,210.0,698.0,1.849787769259844,1,1.3916681496924224,1
"Morning smoothie, water and some sunlight setting the tone for this beautiful day",1.0,210.0,3541.0,0.4811083616614827,0,0.6354702075944588,1
"Todays a great day for #Giants fans

Game doesn’t matter, benching starters, basically a fan bye week before the playoffs 

If you’re smart…take your girl out to lunch. “Babe, you’re more important than football” 

Win win situation for everyone 😂",3.0,197.0,45.0,2.156121616190654,2,2.8453313581580657,2
Support the Restaurants in #WhitePlains during this month's RESTAURANT MONTH 2023! Featuring diverse menu options for lunch and/or dinner. Come out and experience the best of downtown White Plains!  #yum applyhttps://wpbid.com/events/restaurant-month-2023/,0.0,13.0,247.0,0.4344175578213693,0,0.12781355578272585,0
I got blocked for telling a friend I wanted to go to lunch with her and catch up about things. Insecure partners are wild,0.0,49.0,798.0,0.36089017187275113,0,0.3138983085658667,0
whatever renjun and ten are going to thailand for i hope they have fun and renjun gets to try lots of thai food because they're imaculate,0.0,197.0,165.0,0.4582128084870574,0,2.0162718820106673,2
Retweet if ur #unvaxxed #unvaccinatedisnonGMO #nonGMOhuman #nonGMO,1.0,9.0,358.0,0.8244770602436822,1,0.08204990605803804,0
"Man, I'm hungry. What should I have for lunch...? Wait, do I have any money?",0.0,47.0,1072.0,0.33997878518307156,0,0.268053436571527,0
Meditating without changing your lifestyle is like working out without changing your diet.,1.0,112.0,68.0,1.0241715217633474,1,1.4519083180126826,1
If you’re a new follower indicate yourself let me buy you lunch 🤝🖤,12.0,603.0,493.0,5.10241229563771,2,4.48637513483928,2
"I'm baking cake 🎂 today!

I've bought baking powder, curry, &amp; zobo for coloring!

What am I missing???",40.0,1127.0,3993.0,9.407839404487744,2,3.147860427931113,2
was eating lunch with my parents in this restaurant and when i went to the washroom he followed me asking for my number and MY DAD WAS THERE… bro got rejected,4.0,140.0,928.0,1.7518264420063414,1,0.8350099941250303,1
Who wanna treat me to kbbq dm me 🤪,4.0,3397.0,2644.0,1.3346021393018124,1,12.182920365944089,2
HARRY STYLES - MUSIC FOR A SUSHI RESTAURANT,0.0,21.0,3597.0,0.2391116437552496,0,0.06561091244517317,0
i want a beer and empanadas so bad 🥺🥺 i was so sad the brewery was closed last night,0.0,30.0,105.0,0.48519023464242267,0,0.3553725188250079,0
I went out for lunch with my man and I heard him ask the waitress why she’s not on the menu 🥲,18.0,413.0,1223.0,6.273650362452387,2,2.1854178841903593,2
I drink soda for lunch,2.0,43.0,186.0,1.353438983052063,1,0.43398718450051954,0
"Chocolate panettone and espresso for lunch, My wife's Italian routes are well and truly engrained in me now ☕",0.0,145.0,1136.0,0.33570831828759934,0,0.7956392366078779,1
"nah the smoothie buss, &amp; i found this one on tiktok",0.0,471.0,30294.0,0.06680915815797565,0,0.261789643928709,0
Stevens Point Cookies N' Creme   (@pointbrewery)  is now on tap,0.0,67.0,989.0,0.3458221734072424,0,0.39254442363988806,0
want some thai food,0.0,152.0,1044.0,0.3419094818332244,0,0.8638646794761021,1
Woke up at 7am and drank the Diet Coke from McDonald’s that sat on my night stand all night after ordering food drunk at 1am. Happy Sunday,5.0,428.0,671.0,2.2355059873979677,2,2.8697830454427384,2
flipping crepes with my hands like rotis,0.0,42.0,270.0,0.4291420779414076,0,0.38290225532459726,0
"1/ Does anyone have experience with food sensitivity tests? I'm struggling with ""mystery allergies"" and I'm wondering if this might be diet related.",0.0,465.0,1952.0,0.29303384948835937,0,1.969697411720306,1
Yay they've put one of my most FAVORITE movies on Youtube for free! I know what I'll be watching after church and lunch today! #FindingNeverland,1.0,19.0,152.0,0.9261308262777169,1,0.20812789754693609,0
Just ate extra spicy ramen noodles my head hurts so bad,1.0,111.0,73.0,1.0152082939832725,1,1.4122552461133384,1
"It’s 9am.. my wife just looked at me and said “I know what I want for lunch… @Wingstop and they open in 2 hours” 

This is why I married her.",1.0,239.0,54726.0,0.08149453150608386,0,0.07685804074672646,0
Ofada rice and Efo riro is what i want,2.0,52.0,1436.0,0.9535977599091859,1,0.2602807370667744,0
I need some lunch,0.0,42.0,847.0,0.35677447752583724,0,0.26389726483326054,0
i had a dream lastnight &amp; i was back in school &amp; the lunch ladies was trying me … boyyyy did i flip the whole school 🤣🤣,0.0,96.0,1911.0,0.29480402679805184,0,0.4144937303034323,0
Eh? You’re leaving? We should eat lunch together!,0.0,32.0,597.0,0.3802538271038455,0,0.22995545249963223,0
Waakye should be added to first aid box.,0.0,13.0,419.0,0.4026251912776776,0,0.10949574263004334,0
We are at Vikki and David's @HarperDavid19 for our Sunday lunch.,1.0,41.0,1488.0,0.630147626722123,1,0.20287143974951544,0
I get really frustrated trying to remake Caribbean dishes that I miss from childhood but can’t get any of the ingredients in this town 😤,0.0,63.0,284.0,0.42613678275109085,0,0.5617920337431894,1
"I’m getting close to $100, I think I’ll take a lunch break after that and then go out again a bit later. Wanna’ have $300 next paycheck. $200 for my trip, and $100 to pay for next week’s gas for work.",0.0,57.0,901.0,0.35245106712141605,0,0.3475064305248436,0
"Woke up for 2nd time this morning. This time the 2 smallest toes on my left foot are totally numb, but I have no back pain. Ill take it. Now if I can get in the mood, gotta get some cooking in. Baked ziti and vegetable ramen are on the list.",0.0,13.0,261.0,0.4311532107091963,0,0.12586071709557747,0
how to hurt me : post makanan indonesia,0.0,83.0,776.0,0.36280356987883594,0,0.5329084830564681,1
Bring me lunch 👀,0.0,29.0,112.0,0.48129068530635966,0,0.33816956444926866,0
You know what’s crazy to me 🤔 Females be really giving guys there number who complain about spotting them $20 for lunch! Like the least you gone do is feed me 😂😂😂🤷🏽‍♀️,0.0,22.0,214.0,0.44288332077423065,0,0.21842802955404722,0
"I shouldn’t mix whiskey, Guinness, cocktails, beer and g&amp;t. It’s not wise",7.0,903.0,655.0,2.993453700876627,2,6.09926365670919,2
"Back to work tomorrow 

Fairway starts at 13:05 have to deliver my codes tonight...

I hope there will be time in lunch to drop a view on twitter .",55.0,8036.0,10349.0,7.973438104274507,2,11.233497570472762,2
