text,likes,followers
"Y9 Welsh Cup match vs St Martins away tomorrow ⚽️

3pm ko 

Get changed at lunch. Meet in reception at 2.15 

3G boots needed",3,289
"Good afternoon Findom! 

Have you had a weak sub pay for lunch? 

If not, they better!

🙇‍♂️🐷🤍

Findom paypig",13,2654
They shouldn’t have told me I could leave and go home after lunch because now I’m itching! 🤣,0,6522
i brought ramen noodles for lunch but i wanna eat it now:-(,1,3113
Don’t come to me asking me to make you Jollof or fufu cause you just found out you 20% Ghanaian💀,15,2539
"In the mean time, I’ll just focus on lunch.",0,897
"#WhatILearnedToday #ResistStupid
@realBradStaggs. @RealRonPhillips 
Brad says prepare so you dont eat the cat... DocKitty perks up thinking yeah that guy is lunch.. Not me",2,1572
I’m looking into changing my diet to more of #westafrican diet. The American one is trying to take me out. I  think my body would be more accepting of the food from the motherland.,0,254
People eat so much junk food that eating real food is considered dieting.,0,337
Now my company wants to do a Lunch and Learn session about ‘unconscious bias’ 🙄,0,806
I tried one of those viral Starbucks drinks.. i think y’all just don’t like coffee and you’re just forcing the aesthetic.,0,271
I don't think anyone will know how refreshing and divine drinking iced sweet tea is unless you were raised in the South. #SoulFood #SouthernGirlLivingInTheNorth,0,1
"Ladies, Women and cougars,,,
If you find a rich guy, just feed him carbs fast food and a low fat low salt diet with cakes chocolate and sweets,,,
Dramatically reduce life expectancy, (God willing)
🤭😇 https://t.co/60z1vOSupJ",0,140
Can never go wrong with some home made chili for lunch,0,2334
"# As price cap heralds 80 rise in bills this winter, theres no time to waste 🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒BoE says overhaul of insurance rules cannot be a ‘free lunch’ for sector",0,4
I just came home from school who’s gonna feed me lunch? 👉🏻👈🏻 $mayobeby,5,50588
imagine living alone and cooking pounded yam and egusi.💀,1,2192
"I believe in stopping work and eating lunch... 

-- By L'Wren Scott 

VIRTUOUS SOUL MUNAWAR",2,1379
"This diet is not it.

Sitting in gym feeling tired, sipping on pre workout so I can begin my workout.",0,444
"# Without immediate agricultural reforms, the country is vulnerable to an intensifying global food crisis 🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳How to be smart about Russian energy sanctions",0,0
The sent the office lunch menu this morning and griot the first thing I see 🤤🤤🤤,1,1034
OH MY GOD I HAVENT CLEANED MY SCHOOL LUNCH STUFF BOTTLES AND STUFF HELP,0,125
Luci's word of the day/hour/whatever is: Smoothie!,0,3
"Toxicity is in now, UNLESS, you're being toxic about things that are GOOD for you, like exercise, diet, social relationships, career, etc.

You can't be offensive when talking about those things, because people might actually listen and get their act together.",0,31
"The majority of people are happy to be winners part-time. Winning, committed, working hard, disciplined, shows up on time, diet, exercise, hygiene, works on themselves but only sometimes.

You know what you are full-time? A loser.",3,49
whiskey making me think I might actually make it,0,341
i now have first lunch im going to die,0,95
"new comfort food just dropped‼️‼️‼️

english muffins",3,23
"Veronica: Uhhh, let me sit at your table at lunch. Just once. No talking necessary.
If people think you guys tolerate me, they'll leave me alone.
Before you answer, I also do report cards, permission slips and absence notes!",0,43
"Gameday! I’m sad to not be in LA but trust the Dawgs will be back to back champions this time tomorrow! 

Who’s having frog legs for lunch today?",1,1089
I’m so close to warming up my lunch already 😭 this is sad.,1,87
I actually packed lunch and left it.🥲,0,54
"We need to talk openly about why many High School coaches still use archaic, outdated, harmful dieting practice for their athletes. Particularly for sports where athletes need to cut. We can cut kcal drastically in a healthful way that increases performance and wins these days...",5,474
"Fleeting lunch,... repelled, indefinable tap-tap verbiage.
؟?
نمشے

🔹H69🔹
🔹H69🔹
🔹H69🔹",0,106
"Camberwell tomorrow... honestly, nfi where exactly we are going

Doc appointment and lunch seems to be the extent of the schedule

And no idea if they have even been discharged yet, heart scare, plans may have already been cancelled, purely due to not being allowed out the door",0,971
it’s taking all my strength to not order an omelette from first watch for lunch,1,126
"Eating my lunch early, i’m starved😩",0,813
With all these BBL's going around you can't even eat organic ass no more 🙄,0,151
"Midterm Exam Schedule:

WED, JAN 11 
1st-4th Normal
5th 12:28-1:03
6th 1:07-1:42
7th EXAM 1:46-3:00

THURS, JAN 12
1st EXAM 7:55-9:09
2nd EXAM 9:13-10:27
3rd EXAM 10:31-11:45
NO LUNCH

FRI, JAN 13
4th EXAM   7:55-9:09
5th EXAM   9:13-10:27
6th EXAM   10:31-11:45
NO LUNCH",1,997
i just gotta pick one “breakfast/lunch/or dinner 😂😂😂,0,659
"I'm enoying reading #FoodForLife by @timspector, all sounds like good advice; eat a balanced diet, inc meat if you like, for your gut microbiome. 

Then we get to how much meat;

""Reduce meat consumption to once or twice per month and make it high-quality, local and organic.""",7,3441
# Decision follows sharp rise in food prices due to Russias invasion of Ukraine and Covid pandemic 🌽🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫Saudi Arabia has signalled it will support Russia as a part of the Opec+ group of oil producers,0,2
"- read right after waking up
- read on the way to work
- read on lunch break
- read on the way home
- read for the rest of the night
- open twitter, weibo and instagram before sleep

sip bisa menuju 2023 menunaikan ibadah membaca tumpukan tbr 👍🥂",3,1325
Surly One Man Mosh Pit  is now on tap at Regent Square!  Replacing Deschutes Chasin' Freshies  (@DeschutesBeer),0,2389
"Morning jog complete. I’m so proud of myself for staying committed to changing my lifestyle. New diet, exercising, getting back in school. *pats own back* Really doin my big one rn.",15,28311
I can’t wait for lunch to go out to my car &amp; smoke lol,0,1862
"Me about to eat Iya Moria's Amala, one of my exam results dropped, and this particular exam gave me a nightmare by the way. Help me and thank God!",8,51
# Deal announced in January would have grown Swiss banks presence in US wealth management 🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗Food waste can boost European energy security,0,2
Nuin ready to eat my lunch now 🥴😭,0,735
"Scented candles never held any interest for me cos I grew up smelling Chinese incense from morning to night.

It's like curry-wurst compared to curry laksa.",7,1021
That new chicken avo and egg flat bread from tropical smoothie… BITCH I’ve had it two days in a row,0,443
love me a green smoothie.,0,635
Someone didn't have lunch and has no plans for supper but wants a man who drives himself.🚮🚮😂😂😂,19,5631
the main thing that carries me through work is knowing I have a Turkey Sandwich with Mayo waiting for me for lunch,4,526
"Wash work clothes,clean shoe-room,make sumn to for work lunch next two days is on the list",0,996
I put too much ginger in my smoothie &amp; it does not taste well 🥴,0,210
"I made my elixir before leaving the house this morning, I had water before coffee and I made my way to smoothie king for a mango kale for breakfast… idk what imma do for lunch tho🤔 cuz this smoothie might hold me til 4….",0,514
Can’t wait to eat my lunch,0,396
"made a smoothie today, I am the pinnacle of health",7,790
"I ate spanakopita tdy on break fast and it tasted pretty good, you can call it the taste of memories *^*",0,0
brought breakfast (oatmeal and toast) and lunch (pasta) to work and i already had one coffee and brewing another. i am 25,1,303
Wish someone would bring me some lunch,1,73
Lunch with Daniel tomorrow I’m excited. I haven’t seen him in a year 🤭,0,239
Hell yes! Krispy Kreme is coming out with a low calorie doughnut which may change up the game!,0,1153
did my pilates + a booty circuit topped with a protein smoothie. mmmhm 🍐🍑💪🏾,2,679
"Working from home today, thinking I'd put together a solid healthy homemade lunch.

I'm eating Pringles, obvs",7,3915
I Was So Hungry I Just Ate My Lunch,0,1341
My newest YT obsession? Watching this lady make her husband's daily bento boxes.,0,189
"Man, that could’ve been my lunch smh",0,164
"Cash app your crush lunch today 

Thank me later ✨🥰",1,20332
adding onions into your jollof rice when it’s almost done &gt;&gt;,19,7844
This Nigga had me ordering Ninja blenders I’m like mf are you opening a smoothie shop… little did I know 😩😩,3,6268
Is something brewing in breweries 🍻 section....@kuttrapali26 ma'am.....all weather protected n think #McDowell may do well....,2,191
Oh yeah! I read Curse of the White Knight on Friday! That shit was SICK!! I’ve got the Harley Quinn White Knight book loaded up too! Might fuck around and read on my lunch 👀,3,1040
It's only 9:41.. and I'm ready to eat my lunch😭😩,0,204
"We were surviving off of Fruitopias, Sanapples and butter crunch cookies all day because niggas said eating school lunch was for poor people. We were all poor 🤦🏿",1,261
I've never understood why January is the time most people TRY to go on a diet or give up alcohol when there is still so much food and drink left over from the Christmas period ?,115,10477
"This girl on Facebook said she drink soda for breakfast, lunch and dinner, barley ever water. I just know her coochie stank stank",3,579
"I hate how caffeine doesn't affect me at all.

No matter how much energy drinks or coffee I drink I'm always tired sleepy",0,146
"Family lunch needs paid for , get it loser !!!! 🐷🐷🫰🏻👸🏼

findom cuck paypig",4,3617
"Below is the best slow cooked chicken thigh recipe you’ll ever receive in your life.

In crock pot:

☑️5-6 Chicken Thighs
☑️Salt/ pepper
☑️2-3 table spoons of minced garlic
☑️1 cup of brown sugar

8 hours on low.

You’re welcome.",37,4253
double lunch every day and dinner every night yet i’m not gaining any weight :/,0,18
"Hiya. This message was written by carol. Don't you want to find delicious cuisine with me around the world? where I am in is Spain🇪🇸. The weather where I am is ⛈⛅️☁️🌧☁️⛈. 

 I am so excited to eat🍘☕️🍦",0,27
i have a smoothie for breakfast every morning now &amp; the way it does my stomach is really disheartening 🥹😮‍💨😂,0,1495
